[5545188.3489; 7421907.4473];167.7944178
[5545191.1645; 7421912.4247];168.8901049
[5545193.8545; 7421917.6446];168.9688
[5545196.5377; 7421922.9166];169.483864
[5545198.9186; 7421928.2507];169.7124535
[5545201.5452; 7421933.5618];169.9632972
[5545204.8623; 7421938.7643];170.7466283
[5545208.2049; 7421944.2425];171.0703381
[5545211.0808; 7421949.9628];172.4786749
[5545211.3362; 7421954.8463];173.0163312
[5545210.9134; 7421959.879];173.6606004
[5545210.4581; 7421965.2264];174.9074207
[5545211.2905; 7421970.8615];177.7817437
[5545212.5923; 7421976.2276];187.006504
[5545216.0666; 7421980.3067];189.7290206
[5545220.7188; 7421982.3781];189.764552
[5545225.2007; 7421985.0024];189.6560403
[5545228.5251; 7421989.3404];189.4885443
[5545230.8271; 7421994.6759];187.3624283
[5545233.7901; 7421999.7602];176.2949717
[5545238.028; 7422003.1232];172.8303287
[5545241.9366; 7422006.8752];172.4210518
[5545244.7966; 7422011.7828];172.1481287
[5545248.2297; 7422016.3346];172.0972518
[5545252.2532; 7422018.5709];171.9811255
[5545257.1908; 7422018.8039];171.8541923
[5545260.9766; 7422021.3215];172.0466846
[5545265.1944; 7422024.7407];172.1765955
[5545269.6744; 7422028.0645];171.9492692
[5545274.1746; 7422031.5438];171.4640049
[5545277.6242; 7422035.6914];170.8526923
[5545280.3827; 7422039.696];170.4983381
[5545284.2552; 7422043.1231];170.5076818
[5545283.9520000005; 7422046.4457];170.4951
[5545280.1546; 7422048.8818];170.4020255
[5545275.1622; 7422049.5778];170.5033615
[5545269.6292; 7422049.3577];170.5716409
[5545265.4617; 7422047.1551];170.5638972
[5545261.5565; 7422044.2234];170.4293692
[5545257.8235; 7422044.1912];170.2704818
[5545254.3642; 7422045.6625];170.1850895
[5545250.1173; 7422047.0497];170.2357409
[5545245.8989; 7422048.9345];170.3201332
[5545241.2742; 7422051.1101];170.2434
[5545236.7533; 7422053.6248];170.2482332
[5545232.6837; 7422056.6845];170.5602049
[5545228.1654; 7422058.1739];170.4235692
[5545223.3495; 7422057.8331];170.3981332
[5545219.5344; 7422061.7621];170.4142381
[5545220.3975; 7422065.3708];170.3911895
[5545223.4189; 7422067.992000001];170.6600846
[5545224.9987; 7422072.2642];170.7034283
[5545224.1217; 7422076.9748];170.8397615
[5545223.4926; 7422081.683999999];171.0549486
[5545222.1131; 7422084.6621];171.3017769
[5545219.6732; 7422086.703];171.4589458
[5545216.1084; 7422087.7058];171.6867458
[5545211.8119; 7422087.3949];171.9155178
[5545206.7999; 7422087.9383];170.8425615
[5545202.0345; 7422087.6182];171.4216615
[5545198.1671; 7422086.2028];171.3128409
[5545194.4186; 7422083.6431];171.1711255
[5545190.1821; 7422082.2481];171.6290283
[5545187.5663; 7422079.5339];172.471785
[5545184.5373; 7422076.9375];172.2294955
[5545183.9433; 7422073.4276];171.8791615
[5545183.8876; 7422068.4307];171.7209101
[5545184.9486; 7422062.2295];170.9604
[5545187.6263; 7422056.0929];170.8045895
[5545188.0921; 7422050.4024];170.9178458
[5545185.832; 7422047.5524];172.4489441
[5545183.4017; 7422044.0251];172.5460441
[5545182.2726; 7422038.6055];172.7230109
[5545179.1376; 7422034.1432];173.2661081
[5545174.6781; 7422030.0965];175.2057563
[5545175.5883; 7422024.8197];181.9507437
[5545179.9641; 7422021.1794];181.9333437
[5545183.137999999; 7422016.3689];181.9333437
[5545181.3918; 7422013.0244];193.952104
[5545180.4231; 7422009.2826];193.8625717
[5545182.2864; 7422006.8875];193.66516
[5545186.0804; 7422005.2207];193.288056
[5545189.1404; 7422001.9203];193.094688
[5545190.1699; 7421997.7139];192.5890443
[5545191.9765; 7421993.3824];192.2645283
[5545195.191000001; 7421987.9981];191.7770923
[5545198.8697; 7421983.3277];191.248704
[5545201.7324; 7421984.3542];190.6726
[5545202.1469; 7421988.1656];190.562584
[5545200.5015; 7421993.0656];190.7144603
[5545201.9922; 7421998.1505];191.163036
[5545205.0546; 7422002.3479];191.532252
[5545206.9860000005; 7422006.863];191.758304
[5545204.0591; 7422010.5874];190.953932
[5545199.7622; 7422014.4786];187.4992563
[5545196.4266; 7422019.0162];188.305232
[5545193.828; 7422023.4872];187.1058243
[5545189.3282; 7422025.7594];184.2493757
[5545185.0589; 7422029.5391];186.281404
[5545180.7741; 7422032.1733];185.5595717
[5545176.9229; 7422035.634];185.001436
[5545172.8554; 7422037.8127];183.0462126
[5545168.3809; 7422040.8933];182.1477526
[5545164.8821; 7422045.2605];182.246796
[5545163.0003; 7422049.8822];181.2869717
[5545159.5463; 7422053.7095];177.9111951
[5545155.3599; 7422057.4515];178.5996603
[5545150.9725; 7422059.078];178.6028
[5545146.5338; 7422060.0089];176.2540049
[5545142.3404; 7422059.5591];182.1265109
[5545137.8236; 7422059.3568];184.131968
[5545134.4293; 7422056.8083];184.595032
[5545131.3797; 7422054.0488];185.9363923
[5545128.8636; 7422051.8315];188.0419243
[5545128.9308; 7422051.2599];190.9931603
[5545128.8496; 7422049.4783];191.356316
[5545127.6391; 7422048.9306];192.131532
[5545127.4738; 7422048.9978];192.650796
[5545127.254; 7422049.0482];194.173536
[5545127.4273; 7422049.1620000005];194.119148
[5545127.0277; 7422049.0084];194.153568
[5545127.3332; 7422049.1288];194.049436
[5545127.0503; 7422048.9618];194.003436
[5545127.0099; 7422049.3107];193.914536
[5545126.9622; 7422049.3904];196.235912
[5545127.357000001; 7422049.7236];193.457904
[5545128.145; 7422050.0724];193.30212
[5545128.7827; 7422050.4227];192.549188
[5545129.336; 7422050.8462];191.9997123
[5545129.7844; 7422051.2407];191.0713083
[5545129.3932; 7422051.4307];190.4657283
[5545129.7285; 7422051.5564];191.267936
[5545130.187999999; 7422051.8386];191.1677397
[5545130.8534; 7422051.9397];190.9817083
[5545131.3991; 7422052.1284];191.529252
[5545131.7371; 7422053.3493];191.6561603
[5545132.8506; 7422054.1723];190.1606083
[5545135.699; 7422054.12];187.4532437
[5545139.7207; 7422053.4338];186.099536
[5545144.4971; 7422052.3864];185.0663243
[5545148.8758; 7422050.3085];183.2006806
[5545150.9615; 7422048.3897];182.7654806
[5545151.443; 7422045.2224];183.3387077
[5545154.3649; 7422042.3972];182.1600717
[5545158.8708; 7422040.2578];182.2928243
[5545163.3172; 7422037.3613];182.8179437
[5545166.7444; 7422033.4833];181.4465883
[5545169.2235; 7422029.0153];181.987332
[5545171.3329; 7422024.4817];194.5134
[5545172.2426; 7422019.7434];194.8831637
[5545171.67; 7422015.3667];194.8463557
[5545171.8921; 7422011.0118];194.410328
[5545172.2928; 7422006.3563];193.8882157
[5545170.7137; 7422003.2592];193.5429877
[5545168.1289; 7422000.0982];193.244224
[5545166.7297; 7421995.6409];193.084328
[5545166.8357; 7421990.5535];192.5444283
[5545167.4934; 7421985.197000001];189.498684
[5545168.4677; 7421979.8835];187.1292717
[5545168.1097; 7421974.9643];185.1035243
[5545165.2809; 7421971.93];182.8528486
[5545161.2621; 7421970.8561];181.6634283
[5545158.0798; 7421967.7689];181.138532
[5545157.0291; 7421963.8078];181.1034437
[5545158.2615; 7421959.6127];181.1699883
[5545159.5846; 7421954.4815];181.2362526
[5545158.3036; 7421950.3519];180.4198069
[5545156.4489; 7421946.4133];172.3907312
[5545154.3844; 7421941.8191];169.8210923
[5545151.1298; 7421939.4434];169.7389972
[5545147.5995; 7421937.515];170.6228049
[5545144.4487; 7421933.8851];169.7285458
[5545140.6513; 7421930.0883];169.2959535
[5545136.6389; 7421929.9601];169.558864
[5545132.6391; 7421928.0909];169.698464
[5545132.0252; 7421924.3379999995];169.0429458
[5545134.1447; 7421919.9709];169.3688769
[5545137.6244; 7421915.4833];168.6267741
[5545140.075; 7421910.4038];168.0110741
[5545139.5298; 7421906.1539];167.8177049
[5545137.2841; 7421902.9044];167.9137126
[5545134.4317; 7421900.131];167.6776818
[5545131.392000001; 7421898.5265];168.1620332
[5545127.6985; 7421897.8107];168.0642972
[5545123.8769; 7421896.0644];168.0356615
[5545121.4199; 7421893.3528];167.8041255
[5545120.4908; 7421889.8967];167.7351049
[5545120.7020000005; 7421887.2406];167.7701381
[5545121.1067; 7421885.4101];167.7345486
[5545121.393999999; 7421884.1164];167.3713409
[5545121.5555; 7421883.1396];167.3769895
[5545122.0185; 7421884.0228];167.4575178
[5545125.0863; 7421883.1027];167.9443206
[5545130.2151; 7421882.3362];168.7204535
[5545135.3879; 7421884.918];168.6850458
[5545139.6385; 7421889.0865];168.5681615
[5545143.8265; 7421893.8758];168.7734818
[5545148.9543; 7421896.0277];168.6927283
[5545154.433999999; 7421895.9688];168.7350923
[5545159.4523; 7421893.716];168.5356381
[5545163.3089; 7421890.2103];168.2535126
[5545166.4011; 7421886.1434];170.4204
[5545170.5583; 7421885.3184];170.2461409
[5545175.1311; 7421883.6633];170.466164
[5545178.9033; 7421880.0154];175.8156951
[5545180.0103; 7421875.1307];178.7172514
[5545182.0213; 7421870.8349];180.3485794
[5545186.6309; 7421870.1993];178.886496
[5545192.052999999; 7421871.1218];180.0624206
[5545196.8359; 7421870.2913];179.2086243
[5545201.9043; 7421870.6356];178.8656
[5545206.7107; 7421873.1643];179.3033243
[5545211.1479; 7421876.4065];179.8017883
[5545216.07; 7421879.6472];180.2898117
[5545220.9691; 7421880.5921];180.891036
[5545224.987000001; 7421879.4209];181.4505166
[5545229.9536; 7421879.1161];181.6537397
[5545235.2792; 7421880.402000001];181.877332
[5545240.8947; 7421883.0935];182.0473243
[5545247.0286; 7421884.8382];180.7922077
[5545251.1428; 7421883.4823];172.1749178
[5545255.4112; 7421881.4814];170.7311101
[5545260.2563; 7421883.0331];170.6224381
[5545264.6172; 7421885.6361];170.0267741
[5545267.5703; 7421889.7037];169.8280972
[5545270.4322; 7421895.0498];169.5908126
[5545274.9191; 7421898.062999999];169.5556409
[5545279.6788; 7421898.4307];169.5984535
[5545284.6321; 7421899.815];169.2955458
[5545289.3983; 7421901.8605];169.2717101
[5545294.5777; 7421904.0825];169.8236178
[5545299.1772; 7421904.3002];169.6000458
[5545303.8659; 7421903.8519];169.6961381
[5545306.1689; 7421907.7898];169.8088741
[5545307.3962; 7421913.1452];170.0000101
[5545309.0752; 7421918.6327];169.8381923
[5545312.5618; 7421921.4359];170.0161895
[5545315.6694; 7421925.8851];170.0832
[5545316.2243; 7421931.5788];170.3288741
[5545313.1753; 7421935.1508];170.2054615
[5545308.9523; 7421937.9145];170.1546
[5545304.1261; 7421940.3403];170.5322101
[5545300.4758; 7421944.4493];170.5101741
[5545299.3915; 7421949.5223];170.3612126
[5545300.9924; 7421954.1056];170.5212126
[5545299.5697; 7421958.0197];170.5130049
[5545296.1778; 7421961.3696];170.7482923
[5545293.2925; 7421965.8689];171.2260923
[5545293.0478; 7421970.3788];172.4975235
[5545293.6966; 7421974.3134];171.8022255
[5545294.3747; 7421977.9121];171.5884126
[5545294.415; 7421982.1751];171.4384255
[5545294.1918; 7421987.1903];171.3876923
[5545293.0634; 7421992.2121];171.4548381
[5545292.0796; 7421998.4373];171.6362178
[5545293.2964; 7422005.3317];171.8872923
[5545294.752; 7422008.4351];172.3468798
[5545295.8384; 7422010.0999];172.4175287
[5545298.9981; 7422010.3633];172.4645927
[5545299.8157; 7422014.0969];172.4608004
[5545297.8243; 7422018.6204];172.4444389
[5545294.8555; 7422023.7425];172.4908235
[5545294.5903; 7422028.9093];171.8426846
[5545293.3939; 7422034.3996];170.8534846
[5545289.5459; 7422035.4871];170.3404101
[5545284.8741; 7422036.2419];170.1224535
[5545279.816000001; 7422037.2815];170.3945381
[5545274.3462; 7422037.187999999];170.3232409
[5545269.017000001; 7422036.1439];170.0950818
[5545263.727999999; 7422034.8341];170.0557563
[5545258.4523; 7422034.091];170.4403
[5545253.5084; 7422034.8543];171.1253101
[5545248.9153; 7422037.1788];170.9467458
[5545244.0445; 7422039.2903];170.6641615
[5545239.1949; 7422038.5186];170.4744972
[5545234.4942; 7422036.0805];171.1502972
[5545229.5825; 7422035.0015];172.2604441
[5545224.9651; 7422035.7063];172.1257875
[5545220.9647; 7422037.4325];172.1443287
[5545215.7739; 7422037.1806];172.1100312
[5545209.6901; 7422036.6744];172.4496235
[5545206.1781; 7422039.3723];172.1733032
[5545201.4384; 7422040.5213];171.9954895
[5545196.083; 7422038.8326];172.138485
[5545190.6398; 7422037.6233];172.107685
[5545185.2746; 7422036.8583];173.5358441
[5545181.0898; 7422037.9466];175.084085
[5545176.0111; 7422037.8278];176.0753126
[5545171.5146; 7422039.0172];179.8391923
[5545167.3444; 7422040.5968];181.484204
[5545162.9294; 7422042.0303];183.2157206
[5545159.1258; 7422044.0994];184.6462283
[5545155.7917; 7422046.5536];184.4269283
[5545151.9424; 7422048.3581];184.3766126
[5545149.4851; 7422051.0579];185.158
[5545148.3149; 7422054.9369];183.8005846
[5545145.7673; 7422058.4307];183.8774846
[5545143.0114; 7422061.3981];183.965532
[5545140.1384; 7422063.9979];183.7428283
[5545136.3515; 7422065.615];183.4815806
[5545132.8714; 7422064.3194];182.8177883
[5545130.6605; 7422061.6822];183.3590806
[5545129.4604; 7422058.4087];184.395696
[5545128.9321; 7422055.4121];186.4420757
[5545129.3729; 7422052.4716];189.4588283
[5545129.1338; 7422050.6724];191.721296
[5545129.1639; 7422049.4311];192.7701123
[5545127.1924; 7422049.1148];193.184144
[5545127.0824; 7422049.6];193.950404
[5545126.8891; 7422049.7393];193.946044
[5545126.7416; 7422049.5387];194.032828
[5545126.9468; 7422049.4265];194.038344
[5545126.9961; 7422049.6213];194.024044
[5545127.3218; 7422049.8891];193.966568
[5545127.1642; 7422049.6572];193.975596
[5545127.2652; 7422049.6329];193.918876
[5545127.5672; 7422049.3851];193.944576
[5545127.0228; 7422049.2294];194.055852
[5545127.2977; 7422049.582];193.963912

